time,x,y
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.24875,0.46625
21,0.23,0.46625
22,0.18875,0.4725
23,0.13,0.47875
24,0.05875,0.4825
25,0.01625,0.4825
26,0.01625,0.4825
27,0.01625,0.4825
28,0.05,0.35625
29,0.3675,0.2175
30,0.695,0.19
31,0.83625,0.19875
32,0.9075,0.21875
33,0.97625,0.25
34,0.97625,0.25
35,0.99875,0.26625
36,0.99875,0.26625
37,0.99875,0.26625
38,0.99875,0.26625
39,0.9875,0.35875
40,0.96625,0.37625
41,0.96625,0.37625
42,0.9425,0.3975
43,0.91375,0.42
44,0.88625,0.4425
45,0.86625,0.45875
46,0.845,0.47875
47,0.82625,0.49375
48,0.80625,0.51
49,0.7775,0.52625
50,0.74375,0.53625
51,0.695,0.53875
52,0.63875,0.53875
53,0.58,0.535
54,0.51875,0.52125
55,0.46125,0.5075
56,0.42,0.5025
57,0.375,0.4975
58,0.3475,0.495
59,0.33875,0.49375
60,0.3325,0.49125
61,0.32875,0.4875
62,0.32875,0.48
63,0.32875,0.46125
64,0.3425,0.4325
65,0.3625,0.3975
66,0.38,0.37125
67,0.39625,0.3425
68,0.41,0.3225
69,0.41625,0.31375
70,0.42125,0.30625
71,0.425,0.3025
72,0.42625,0.30125
73,0.42625,0.30125
74,0.4275,0.30125
75,0.4275,0.3
76,0.4275,0.29875
77,0.4275,0.295
78,0.4275,0.285
79,0.4275,0.27125
80,0.4275,0.25125
81,0.4275,0.22375
82,0.4275,0.21125
83,0.43,0.1825
84,0.4325,0.15375
85,0.43625,0.11
86,0.43625,0.10125
87,0.43625,0.0875
88,0.43125,0.08375
89,0.42375,0.08125
90,0.41375,0.08125
91,0.3675,0.08375
92,0.33625,0.09875
93,0.2775,0.13625
94,0.2775,0.13625
95,0.23,0.17625
96,0.19625,0.21375
97,0.1525,0.27125
98,0.1175,0.3225
99,0.0875,0.36375
100,0.06125,0.40125
101,0.04375,0.42375
102,0.02375,0.445
103,0.015,0.45125
104,0.01,0.45625
105,0.0075,0.4575
106,0.0075,0.4575
107,0.0075,0.45375
108,0.02,0.44
109,0.03875,0.42
110,0.0625,0.395
111,0.1125,0.35625
112,0.17,0.31875
113,0.22,0.285
114,0.27625,0.24625
115,0.3275,0.21125
116,0.3625,0.18875
117,0.385,0.17375
118,0.4,0.1625
119,0.4075,0.15625
120,0.40875,0.15375
121,0.40875,0.15375
122,0.40875,0.15375
123,0.40875,0.15375
124,0.40875,0.15375
125,0.40875,0.15375
126,0.40875,0.15375
127,0.40875,0.15375
128,0.41125,0.15375
129,0.42125,0.15375
130,0.43875,0.15125
131,0.45375,0.15
132,0.475,0.15
133,0.4875,0.155
134,0.4925,0.1975
135,0.475,0.28625
136,0.4525,0.36125
137,0.435,0.415
138,0.42875,0.44875
139,0.4225,0.4875
140,0.43875,0.51375
141,0.4975,0.5275
142,0.55125,0.53625
143,0.7075,0.595
144,0.7325,0.6425
145,0.75125,0.71
146,0.75875,0.76
147,0.75875,0.805
148,0.75875,0.83
149,0.74375,0.8425
150,0.72375,0.85125
151,0.695,0.85625
152,0.66625,0.86
153,0.6375,0.86
154,0.6175,0.85875
155,0.6025,0.8475
156,0.58875,0.82125
157,0.5875,0.77875
158,0.59125,0.745
159,0.60625,0.7175
160,0.615,0.7075
161,0.625,0.7025
162,0.63125,0.7025
163,0.63875,0.73625
164,0.6275,0.79375
165,0.59125,0.83
166,0.4725,0.87
167,0.3625,0.84625
168,0.23625,0.75375
169,0.115,0.62625
170,0.0075,0.4625
171,0.0075,0.4625
172,0.0075,0.4625
173,0.0075,0.4625
174,0.0075,0.4625
175,0.0075,0.4625
176,0.0075,0.4625
177,0.07625,0.1325
178,0.16,0.1275
179,0.2325,0.1275
180,0.26625,0.13875
181,0.28125,0.15125
182,0.29375,0.1725
183,0.29375,0.205
184,0.27,0.2225
185,0.24375,0.24125
186,0.215,0.2525
187,0.20125,0.25375
188,0.20125,0.25375
189,0.19,0.2525
190,0.19,0.22875
191,0.21,0.19
192,0.24625,0.135
193,0.27625,0.095
194,0.29875,0.05875
195,0.31125,0.03625
196,0.32125,0.01875
197,0.32625,0.01125
198,0.3375,0.01
199,0.3375,0.01
200,0.41,0.04
201,0.51,0.11875
202,0.575,0.1675
203,0.62,0.2
204,0.655,0.225
205,0.67375,0.23875
206,0.68875,0.2475
207,0.695,0.25125
208,0.6975,0.2525
209,0.69875,0.2525
210,0.70375,0.24875
211,0.71,0.2425
212,0.715,0.2375
213,0.72,0.2325
214,0.7225,0.23
215,0.72375,0.23
216,0.72375,0.23
217,0.72375,0.22875
218,0.7275,0.2275
219,0.73375,0.225
220,0.74375,0.21875
221,0.76,0.205
222,0.78,0.18875
223,0.78,0.18875
224,0.80125,0.16875
225,0.82125,0.1475
226,0.83,0.13875
227,0.83,0.13875
228,0.83,0.13875
229,0.83,0.13875
230,0.83,0.13875
231,0.83,0.13875
232,0.83,0.13875
233,0.83,0.13875
234,0.83,0.13875
235,0.83,0.13875
236,0.83,0.13875
237,0.83,0.13875
238,0.82875,0.13875
239,0.8025,0.13875
240,0.7675,0.1475
241,0.7325,0.15625
242,0.66875,0.17375
243,0.56,0.205
244,0.425,0.2425
245,0.29,0.28375
246,0.1825,0.31875
247,0.12,0.34125
248,0.04875,0.36625
249,0.04875,0.36625
250,0.04875,0.36625
251,0.04875,0.36625
252,0.04875,0.36625
253,0.04875,0.36625
254,0.04875,0.36625
255,0.04875,0.36625
256,0.04875,0.36625
257,0.04875,0.36625
258,0.04875,0.36625
259,0.04875,0.36625
260,0.04875,0.36625
261,0.04875,0.36625
262,0.04875,0.36625
263,0.04875,0.36625
264,0.04875,0.36625
265,0.04875,0.36625
266,0.04875,0.36625
267,0.04875,0.36625
268,0.00625,0.44375
269,0.09375,0.45875
270,0.2025,0.465
271,0.32125,0.47
272,0.39375,0.47
273,0.47125,0.47
274,0.51125,0.4675
275,0.54,0.46125
276,0.55125,0.4575
277,0.5625,0.455
278,0.5675,0.45125
279,0.57,0.45
280,0.57125,0.44875
281,0.5725,0.4475
282,0.575,0.44625
283,0.5825,0.44375
284,0.59125,0.44
285,0.61,0.43125
286,0.635,0.42375
287,0.67375,0.4125
288,0.73,0.39875
289,0.73,0.39875
290,0.8325,0.3825
291,0.8325,0.3825
292,0.87125,0.37875
293,0.90375,0.3775
294,0.9275,0.3775
295,0.9475,0.3775
296,0.9575,0.3775
297,0.96625,0.3775
298,0.97,0.37875
299,0.9725,0.38125
300,0.97375,0.3825
301,0.97375,0.38875
302,0.97375,0.3975
303,0.96125,0.425
304,0.925,0.4725
305,0.8575,0.5425
306,0.78625,0.61625
307,0.745,0.6575
308,0.7025,0.7
309,0.65875,0.74875
310,0.62125,0.7875
311,0.56875,0.8275
312,0.46625,0.88375
313,0.4125,0.905
314,0.30125,0.95125
315,0.2475,0.97625
316,0.23,0.98375
317,0.225,0.99
318,0.22125,0.995
319,0.22,0.99625
320,0.22,0.99875
321,0.2225,0.99875
322,0.25125,0.99375
323,0.315,0.965
324,0.4125,0.9225
325,0.51875,0.88
326,0.51875,0.88
327,0.62625,0.8425
328,0.7325,0.815
329,0.7325,0.815
330,0.7725,0.805
331,0.7725,0.805
332,0.78,0.8025
333,0.78125,0.8025
334,0.7825,0.8025
335,0.78375,0.8025
336,0.785,0.8025
337,0.79375,0.8025
338,0.80375,0.8025
339,0.81375,0.80125
340,0.8275,0.79625
341,0.8475,0.78375
342,0.8625,0.77125
343,0.8725,0.7625
344,0.88125,0.755
345,0.88375,0.75125
346,0.87375,0.75125
347,0.81375,0.76
348,0.665,0.8
349,0.5525,0.825
350,0.39875,0.84125
351,0.25875,0.84375
352,0.25875,0.84375
353,0.13375,0.8075
354,0.0675,0.7675
355,0.0,0.66125
356,0.0,0.66125
357,0.0,0.58
358,0.07,0.455
359,0.16625,0.325
360,0.225,0.2375
361,0.255,0.17625
362,0.26125,0.11125
363,0.1925,0.0525
364,0.05125,0.01125
365,0.05125,0.01125
366,0.05125,0.01125
367,0.05125,0.01125
368,0.05125,0.01125
369,0.05125,0.01125
370,0.05125,0.01125
371,0.05125,0.01125
372,0.05125,0.01125
373,0.05125,0.01125
374,0.05125,0.01125
375,0.05125,0.01125
376,0.05125,0.01125
377,0.05125,0.01125
378,0.05125,0.01125
379,0.05125,0.01125
380,0.0175,0.165
381,0.0175,0.165
382,0.02875,0.195
383,0.0475,0.2375
384,0.0625,0.27
385,0.08125,0.29875
386,0.1025,0.32875
387,0.13125,0.3575
388,0.1875,0.39625
389,0.22875,0.41625
390,0.26,0.42625
391,0.28,0.43125
392,0.2975,0.435
393,0.30125,0.4375
394,0.3025,0.43875
395,0.24125,0.46125
396,0.12875,0.50625
397,0.12875,0.50625
398,0.12875,0.50625
399,0.12875,0.50625
400,0.12875,0.50625
401,0.12875,0.50625
402,0.12875,0.50625
403,0.12875,0.50625
404,0.12875,0.50625
405,0.12875,0.50625
406,0.12875,0.50625
407,0.12875,0.50625
408,0.12875,0.50625
409,0.12875,0.50625
410,0.12875,0.50625
411,0.12875,0.50625
412,0.12875,0.50625
413,0.12875,0.50625
414,0.00625,0.17375
415,0.065,0.1575
416,0.10375,0.15375
417,0.14875,0.15
418,0.18125,0.14875
419,0.195,0.14875
420,0.20875,0.14875
421,0.22125,0.14875
422,0.23375,0.15125
423,0.24625,0.15625
424,0.255,0.1575
425,0.26625,0.16125
426,0.27125,0.165
427,0.27375,0.17
428,0.275,0.17875
429,0.27125,0.21375
430,0.265,0.24
431,0.2575,0.2925
432,0.2575,0.2925
433,0.255,0.305
434,0.25375,0.32
435,0.25125,0.33
436,0.25,0.3325
437,0.2425,0.34375
438,0.22125,0.36625
439,0.19,0.40125
440,0.16,0.435
441,0.1375,0.465
442,0.12125,0.48625
443,0.10875,0.50375
444,0.10375,0.51125
445,0.10125,0.515
446,0.1,0.51625
447,0.1,0.51625
448,0.1,0.51625
449,0.1,0.515
450,0.1,0.5075
451,0.1125,0.49125
452,0.145,0.44875
453,0.21875,0.36625
454,0.2825,0.30375
455,0.3625,0.2175
456,0.40375,0.1725
457,0.42375,0.15
458,0.43125,0.14
459,0.43875,0.13
460,0.44,0.1275
461,0.44,0.1275
462,0.44,0.12875
463,0.435,0.1425
464,0.4275,0.16375
465,0.415,0.195
466,0.3975,0.23375
467,0.355,0.29625
468,0.30875,0.3575
469,0.285,0.38625
470,0.26125,0.4125
471,0.245,0.43125
472,0.235,0.43875
473,0.22,0.4475
474,0.20625,0.44875
475,0.20625,0.44875
476,0.195,0.44875
477,0.18625,0.44875
478,0.18,0.4375
479,0.1775,0.42125
480,0.1775,0.41125
481,0.1775,0.3925
482,0.1775,0.38125
483,0.18625,0.37
484,0.205,0.35875
485,0.22,0.3525
486,0.25625,0.34875
487,0.275,0.35375
488,0.3275,0.4025
489,0.355,0.43125
490,0.37625,0.45125
491,0.3975,0.465
492,0.4225,0.47
493,0.4525,0.46
494,0.4525,0.46
495,0.4525,0.46
496,0.4525,0.46
497,0.4525,0.46
498,0.4525,0.46
499,0.4525,0.46
500,0.4525,0.46
501,0.4525,0.46
502,0.4525,0.46
503,0.4525,0.46
504,0.4425,0.46
505,0.4,0.4725
506,0.3375,0.50125
507,0.27,0.54125
508,0.22625,0.5725
509,0.19875,0.5925
510,0.18125,0.60375
511,0.17,0.61
512,0.17,0.61
513,0.16375,0.61
514,0.16125,0.58
515,0.16375,0.5425
516,0.195,0.485
517,0.195,0.485
518,0.2225,0.455
519,0.24875,0.435
520,0.28,0.42125
521,0.31125,0.4175
522,0.335,0.4175
523,0.35875,0.43125
524,0.3775,0.44625
525,0.3925,0.465
526,0.40375,0.48125
527,0.4075,0.5
528,0.4075,0.525
529,0.405,0.54375
530,0.4025,0.555
531,0.39875,0.565
532,0.3975,0.57125
533,0.3975,0.5725
534,0.3975,0.5725
535,0.3975,0.5725
536,0.3975,0.5725
537,0.39875,0.57375
538,0.4,0.57375
539,0.40125,0.5775
540,0.40125,0.57875
541,0.40125,0.58375
542,0.40125,0.58625
543,0.40125,0.59
544,0.40125,0.5975
545,0.40125,0.60375
546,0.4025,0.60625
547,0.405,0.6075
548,0.41375,0.6075
549,0.4325,0.6075
550,0.4575,0.60375
551,0.49,0.59125
552,0.52875,0.575
553,0.56375,0.5575
554,0.5875,0.545
555,0.61375,0.53
556,0.63375,0.52
557,0.64375,0.515
558,0.65125,0.51125
559,0.65375,0.50625
560,0.655,0.5025
561,0.645,0.48625
562,0.62125,0.46625
563,0.5725,0.44
564,0.5725,0.44
565,0.5175,0.4275
566,0.47375,0.4275
567,0.43625,0.435
568,0.40125,0.4625
569,0.375,0.5
570,0.3625,0.53
571,0.3525,0.5675
572,0.35125,0.595
573,0.35125,0.605
574,0.36,0.61875
575,0.37375,0.62375
576,0.3975,0.6275
577,0.435,0.63
578,0.4675,0.63
579,0.49625,0.625
580,0.5225,0.6125
581,0.53625,0.60375
582,0.5475,0.5975
583,0.55375,0.59375
584,0.55625,0.5925
585,0.5575,0.5925
586,0.55875,0.5925
587,0.56,0.5925
588,0.56125,0.5925
589,0.56625,0.6
590,0.57375,0.61
591,0.585,0.62
592,0.6,0.6275
593,0.615,0.63125
594,0.6325,0.6325
595,0.6325,0.6325
596,0.6325,0.6325
597,0.6325,0.6325
598,0.6325,0.6325
599,0.6325,0.6325
600,0.6325,0.6325
601,0.6325,0.6325
602,0.6325,0.6325
603,0.6325,0.6325
604,0.6325,0.6325
605,0.6325,0.6325
606,0.62125,0.64
607,0.56625,0.69
608,0.51375,0.7375
609,0.40625,0.81875
610,0.355,0.84875
611,0.3275,0.86375
612,0.3075,0.87375
613,0.2925,0.88125
614,0.29,0.8825
615,0.28875,0.88375
616,0.28875,0.885
617,0.29375,0.885
618,0.32,0.885
619,0.3575,0.885
620,0.42125,0.8675
621,0.48625,0.8375
622,0.55375,0.79625
623,0.615,0.74875
624,0.6575,0.7075
625,0.70125,0.6575
626,0.73375,0.6125
627,0.75625,0.57125
628,0.76875,0.5425
629,0.76875,0.5425
630,0.77875,0.5025
631,0.77875,0.4925
632,0.77875,0.4925
633,0.77125,0.48875
634,0.7325,0.48875
635,0.7325,0.48875
636,0.70125,0.5125
637,0.66625,0.56125
638,0.62625,0.64125
639,0.6075,0.70125
640,0.59625,0.74375
641,0.58875,0.78875
642,0.58875,0.8175
643,0.58875,0.835
644,0.58875,0.84375
645,0.59875,0.8525
646,0.61375,0.855
647,0.63875,0.85625
648,0.665,0.85125
649,0.69,0.835
650,0.70625,0.81625
651,0.725,0.7975
652,0.73125,0.78625
653,0.735,0.77875
654,0.735,0.77375
655,0.735,0.77125
656,0.735,0.7675
657,0.7325,0.76375
658,0.73,0.7625
659,0.73,0.7625
660,0.73,0.76375
661,0.75,0.78125
662,0.75,0.78125
663,0.77,0.79375
664,0.8075,0.805
665,0.86125,0.81125
666,0.91875,0.81375
667,0.97125,0.80875
668,0.98375,0.8025
669,0.98375,0.8025
670,0.98375,0.8025
671,0.98375,0.8025
672,0.98375,0.8025
673,0.98375,0.8025
674,0.98375,0.8025
675,0.98375,0.8025
676,0.98375,0.8025
677,0.98375,0.8025
678,0.99,0.77
679,0.9525,0.74625
680,0.875,0.6975
681,0.76625,0.6275
682,0.62875,0.54375
683,0.51375,0.48375
684,0.43875,0.45625
685,0.38125,0.4425
686,0.325,0.435
687,0.2875,0.4325
688,0.26125,0.4325
689,0.25,0.4325
690,0.24125,0.43375
691,0.23875,0.43375
692,0.2375,0.435
693,0.2375,0.43625
694,0.2375,0.4375
695,0.2375,0.44
696,0.2375,0.4475
697,0.2375,0.46125
698,0.2375,0.49
699,0.24625,0.51125
700,0.26375,0.53125
701,0.27875,0.53875
702,0.27875,0.53875
703,0.295,0.54
704,0.33,0.525
705,0.33,0.525
706,0.34625,0.4975
707,0.35875,0.47125
708,0.3675,0.4425
709,0.37,0.4175
710,0.36875,0.40125
711,0.34875,0.38875
712,0.31625,0.38625
713,0.2725,0.395
714,0.24875,0.41125
715,0.2275,0.43625
716,0.21875,0.49375
717,0.26875,0.5575
718,0.30875,0.5825
719,0.34625,0.5975
720,0.36625,0.6025
721,0.385,0.60625
722,0.4,0.61
723,0.40625,0.61
724,0.40875,0.61
725,0.41,0.61
726,0.41,0.61125
727,0.41,0.61125
728,0.41,0.61125
729,0.41,0.61125
730,0.41,0.61125
731,0.41,0.61125
732,0.4,0.61125
733,0.3775,0.6125
734,0.34875,0.62375
735,0.315,0.64125
736,0.2825,0.65875
737,0.25,0.68375
738,0.22125,0.71
739,0.205,0.73
740,0.19625,0.74625
741,0.19,0.7625
742,0.19,0.77125
743,0.21125,0.77625
744,0.25125,0.77625
745,0.34125,0.73625
746,0.45375,0.65375
747,0.58,0.53125
748,0.67875,0.42375
749,0.73625,0.34875
750,0.79,0.26625
751,0.82125,0.2075
752,0.83375,0.1675
753,0.84,0.12125
754,0.84125,0.08875
755,0.83375,0.06625
756,0.8175,0.05125
757,0.80125,0.04375
758,0.78,0.04375
759,0.75125,0.04375
760,0.715,0.0675
761,0.66875,0.1225
762,0.6325,0.175
763,0.59625,0.245
764,0.59625,0.245
765,0.55375,0.36375
766,0.55375,0.36375
767,0.54125,0.4225
768,0.5325,0.4925
769,0.53125,0.57125
770,0.535,0.64125
771,0.55375,0.69875
772,0.57875,0.74375
773,0.6325,0.8025
774,0.6525,0.8175
775,0.72,0.83625
776,0.75375,0.83
777,0.7925,0.805
778,0.82625,0.77625
779,0.8425,0.75625
780,0.85625,0.74125
781,0.86625,0.72875
782,0.87,0.72375
783,0.87125,0.7225
784,0.87125,0.72125
785,0.87125,0.72125
786,0.8675,0.72
787,0.8475,0.715
788,0.795,0.705
789,0.7225,0.6875
790,0.635,0.66625
791,0.54625,0.645
792,0.46375,0.615
793,0.37125,0.57
794,0.24875,0.485
795,0.18625,0.4175
796,0.1175,0.32
797,0.08625,0.25375
798,0.05875,0.17125
799,0.04875,0.1225
800,0.04375,0.0725
801,0.04125,0.04625
802,0.04125,0.02875
803,0.04125,0.0175
804,0.04125,0.0125
805,0.04125,0.01125
806,0.04125,0.01125
807,0.04125,0.01125
808,0.04125,0.01375
809,0.04125,0.0175
810,0.04125,0.02
811,0.04125,0.02125
812,0.04125,0.0225
813,0.04125,0.0225
814,0.04125,0.0225
815,0.04125,0.0225
816,0.0475,0.0225
817,0.0925,0.025
818,0.16375,0.05125
819,0.29125,0.1125
820,0.40875,0.19
821,0.4975,0.2425
822,0.6025,0.3
823,0.63,0.3125
824,0.6625,0.325
825,0.675,0.3275
826,0.68,0.32875
827,0.6825,0.32875
828,0.685,0.32875
829,0.69125,0.3275
830,0.70375,0.325
831,0.735,0.3175
832,0.74625,0.31375
833,0.75625,0.31
834,0.765,0.305
835,0.7775,0.2925
836,0.7825,0.2825
837,0.78375,0.27125
838,0.78125,0.25875
839,0.76125,0.245
840,0.625,0.23125
841,0.5725,0.23125
842,0.5725,0.23125
843,0.535,0.23125
844,0.50625,0.2325
845,0.495,0.23375
846,0.49125,0.23375
847,0.49125,0.2325
848,0.4975,0.22625
849,0.51625,0.215
